DateTime,Location,ItemID,Transaction EmployeeID,Employee Name,Item,Price
2018-01-14 6:00:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-30 6:00:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-01-02 6:00:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-27 6:00:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-18 6:00:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-13 6:00:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-04-09 6:00:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-26 6:00:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-28 6:00:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-22 6:00:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-24 6:00:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-16 6:00:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-14 6:00:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-23 6:00:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-28 6:00:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-01 6:00:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-28 6:00:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-01-30 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-22 6:00:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-01-12 6:15:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-04-27 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-26 6:00:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-04 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-21 6:00:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-07 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-02 6:00:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-02-26 6:00:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-03-26 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-06 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-27 6:00:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-01-01 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-11 6:00:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-19 6:00:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-22 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-15 6:00:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-01 6:00:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-29 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-15 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-27 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-12 6:15:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-04-23 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-18 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-02-19 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-16 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-25 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-13 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-26 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-20 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-20 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-05 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-28 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-09 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-01 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-26 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-11 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-08 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-27 6:15:00,Union Heights,3,110,Mrs. Fancy Pants,Drink,0.99
2018-04-21 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-27 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-11 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-22 6:15:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-04-28 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-19 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-29 6:15:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-02-20 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-03 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-01 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-10 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-04-08 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-20 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-02-16 6:15:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-03-14 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-02 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-13 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-17 6:15:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-03-28 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-25 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-14 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-30 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-04 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-30 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-06 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-27 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-27 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-11 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-04-12 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-21 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-13 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-11 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-09 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-05 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-25 6:15:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-02 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-31 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-21 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-19 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-28 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-04 6:15:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-19 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-06 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-05 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-27 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-04 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-28 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-04-01 6:15:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-12 6:15:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-22 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-31 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-29 6:15:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-10 6:15:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-19 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-11 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-06 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-22 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-28 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-08 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-08 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-22 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-13 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-13 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-17 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-01 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-28 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-05 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-09 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-01 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-25 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-01 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-05 6:15:00,Union Heights,3,102,Alec Pizza,Drink,0.99
2018-03-10 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-01 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-30 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-28 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-05 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-27 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-01 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-31 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-16 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-22 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-03-24 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-12 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-16 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-15 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-09 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-07 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-07 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-06 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-02-19 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-03-23 6:30:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-16 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-05 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-02-03 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-25 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-18 6:15:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-01-23 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-01-19 6:30:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-06 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-14 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-22 6:15:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-02-08 6:30:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-02 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-14 6:30:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-05 6:30:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-03-29 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-01-13 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-08 6:15:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-03-02 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-12 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-16 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-10 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-21 6:30:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-23 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-31 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-24 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-12 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-30 6:30:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-02-07 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-17 6:15:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-02-06 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-05 6:15:00,Union Heights,2,110,Mrs. Fancy Pants,Fry,0.99
2018-02-23 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-14 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-08 6:15:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-04-02 6:15:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-03-08 6:30:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-09 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-01 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-16 6:15:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-02-24 6:30:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-08 6:15:00,Union Heights,3,102,Alec Pizza,Drink,0.99
2018-01-12 6:30:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-01-13 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-02-09 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-02-23 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-25 6:15:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-04-01 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-29 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-07 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-20 6:30:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-23 6:15:00,Union Heights,3,102,Alec Pizza,Drink,0.99
2018-04-23 6:15:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-01-27 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-29 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-11 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-26 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-10 6:30:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-04-29 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-20 6:30:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-04 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-08 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-07 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-24 6:30:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-19 6:30:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-04-16 6:15:00,Union Heights,2,110,Mrs. Fancy Pants,Fry,0.99
2018-04-29 6:15:00,Union Heights,2,110,Mrs. Fancy Pants,Fry,0.99
2018-02-14 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-30 6:15:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-04-28 6:15:00,Union Heights,2,110,Mrs. Fancy Pants,Fry,0.99
2018-04-19 6:30:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-15 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-28 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-18 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-17 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-01-27 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-08 6:15:00,Union Heights,2,110,Mrs. Fancy Pants,Fry,0.99
2018-02-13 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-04-05 6:15:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-02-07 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-21 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-03-21 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-22 6:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-29 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-14 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-02-26 6:15:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-02-27 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-03 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-26 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-30 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-20 6:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-02 6:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-20 6:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-19 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-03-10 6:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-06 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-15 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-01 6:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-17 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-15 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-04 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-26 6:15:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-19 6:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-02 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-04-14 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-10 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-20 6:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-16 6:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-26 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-02-23 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-11 6:15:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-03-20 6:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-22 6:45:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-03-08 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-12 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-25 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-05 6:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-20 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-06 6:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-09 6:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-15 6:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-05 6:15:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-03-13 6:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-26 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-02 6:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-01 6:15:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-24 6:15:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-20 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-01 6:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-11 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-19 6:15:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-20 6:30:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-10 6:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-14 6:30:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-18 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-26 6:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-16 6:30:00,Union Heights,2,101,Lebron James,Fry,0.99
